Churn_Probability,Churn_Risk,Contract,tenure,TenureCategory_Medium-term,TenureCategory_Long-term,MonthlyCharges,TotalCharges,AvgMonthlySpend,LogTotalCharges,Monthly_Tenure,Support_TotalCharges,SupportServices,AutoPayment,PaperlessBilling,InternetService,TechSupport,StreamingTV,StreamingMovies,SeniorCitizen,Partner,Dependents,gender_Male
0.34580523,Medium,0,12,0,0,29.3,355.9,2.253846153846154,5.877455630496114,351.6,355.9,1,0,1,1,1,0,0,1,1,1,0
0.4721751,Medium,0,2,0,0,19.5,31.55,6.5,3.482777368654578,39,0,0,0,0,0,0,0,0,0,0,0,0
0.012372372,Low,2,47,0,1,19.65,921.55,0.409375,6.827141574987891,923.55,0,0,1,0,0,0,0,0,0,1,0,0
0.3884768,Medium,0,6,0,0,44.6,260.8,6.371428571428572,5.567580853,267.6,0,0,1,1,1,0,0,0,0,1,1,1
0.040154606,Low,2,60,0,1,53.6,3237.05,0.878688525,8.082726575748996,3216,3237.05,1,0,0,1,0,1,1,0,0,0,0
0.7826065,High,0,2,0,0,83.8,163.7,27.933333333333334,5.104125637183595,167.6,0,0,1,1,2,0,1,0,1,0,0,0
0.015593453,Low,2,51,0,1,83.85,4307.1,1.6124999999999998,8.368252251,4276.349999999999,4307.1,1,1,1,1,1,1,1,0,1,0,1
0.004334055,Low,2,72,0,1,109.55,7887.25,1.5006849315068493,8.973129589492205,7887.599999999999,7887.25,1,1,0,2,0,1,1,0,1,1,0
0.006314397,Low,2,72,0,1,85.25,6083.1,1.167808219178082,8.713434089799003,6138,6083.1,1,0,1,1,0,1,1,0,1,0,1
0.014142478,Low,2,52,0,1,23.05,1255.1,0.4349056603773585,7.135766961693207,1198.6000000000001,0,0,0,0,0,0,0,0,0,1,1,0
0.005131362,Low,2,71,0,1,93.2,6506.15,1.2944444444444445,8.780656851327029,6617.2,6506.15,1,1,0,1,1,1,1,0,1,0,0
0.09559961,Low,1,28,0,1,25.55,672.2,0.8810344827586207,6.512042462316651,715.4,0,0,0,0,0,0,0,0,0,1,0,0
0.008793174,Low,2,71,0,1,46.35,3353.4,0.64375,8.118028195856553,3290.85,3353.4,1,1,0,1,1,0,0,1,1,0,1
0.050461285,Low,2,68,0,1,99.55,6668,1.4427536231884057,8.805225202632306,6769.4,6668,1,0,1,2,1,1,1,0,1,1,1
0.90937304,High,0,1,0,0,70.35,70.35,35.175,4.267597343922845,70.35,0,0,0,1,2,0,0,0,0,0,0,1
0.8627498,High,0,11,0,0,89.2,990.3,7.433333333333334,6.899017213038852,981.2,0,0,0,1,2,0,1,0,0,0,0,0
0.7107249,High,0,3,0,0,56.15,168.15,14.0375,5.130785895226717,168.45,0,0,0,1,1,0,0,0,0,1,1,1
0.503238,Medium,1,61,0,1,103.3,6518.35,1.6661290322580644,8.782529956699463,6301.3,6518.35,1,1,1,2,1,1,1,0,1,0,0
0.8423136,High,0,6,0,0,75.5,438,10.785714285714286,6.0844994130751715,453,0,0,0,1,2,0,0,0,0,1,0,1
0.106578395,Low,0,46,0,1,53.1,2459.8,1.1297872340425532,7.808241779311325,2442.6,2459.8,1,0,0,1,0,0,0,0,1,0,0
0.037243344,Low,2,50,0,1,70.35,3533.6,1.3794117647058823,8.170355417755697,3517.4999999999995,0,0,1,0,2,0,0,0,0,0,1,0
0.8837066,High,1,69,0,1,104.05,7262,1.4864285714285714,8.890548245606167,7179.45,7262,1,1,1,2,1,1,1,0,0,0,1
0.03767199,Low,2,38,0,1,85.4,3297,2.18974359,8.101071503119543,3245.2000000000003,3297,1,1,1,1,1,1,1,0,1,1,1
0.879975,High,0,3,0,0,74.25,210.3,18.5625,5.353278924622011,222.75,0,0,0,1,2,0,0,0,0,0,0,0
0.5602035,Medium,0,68,0,1,89.6,6127.6,1.298550724637681,8.720721618,6092.799999999999,0,0,1,1,2,0,0,1,1,1,0,0
0.0434855,Low,0,25,0,1,20.8,460.2,0.8,6.133831788394904,520,0,0,0,0,0,0,0,0,0,0,1,1
0.8446183,High,0,18,1,0,99.75,1836.25,5.25,7.516025167408981,1795.5,1836.25,1,1,0,2,1,1,1,1,1,0,0
0.9383773,High,0,7,0,0,85.2,602.55,10.65,6.402828887147136,596.4,0,0,0,1,2,0,0,1,0,0,0,1
0.020109382,Low,2,65,0,1,59.95,3921.1,0.9083333333333333,8.274382503626551,3896.75,3921.1,1,1,0,1,1,1,1,0,0,0,0
0.0414311,Low,1,12,0,0,19.3,228.75,1.4846153846153847,5.436991761235796,231.60000000000002,0,0,0,0,0,0,0,0,0,0,0,0
0.77619976,High,0,1,0,0,24.8,24.8,12.4,3.250374491927572,24.8,0,0,1,0,1,0,0,0,0,0,0,1
0.04923159,Low,0,18,1,0,19,348.8,1,5.857361562584502,342,0,0,0,0,0,0,0,0,0,0,0,1
0.036823828,Low,2,64,0,1,85,5484.4,1.3076923076923077,8.609845296212608,5440,5484.4,1,1,1,1,1,1,1,0,1,0,0
0.45038685,Medium,0,26,0,1,86.65,2208.75,3.2092592592592593,7.700634665941057,2252.9,2208.75,1,1,1,2,0,0,0,0,0,0,1
0.85706085,High,0,4,0,0,89.6,365.65,17.919999999999998,5.904407714539809,358.4,0,0,0,0,2,0,1,0,0,0,1,0
0.012232509,Low,2,71,0,1,54.5,3778.2,0.7569444444444444,8.237267626003042,3869.5,3778.2,1,1,0,1,1,0,0,0,1,0,1
0.5470974,Medium,0,49,0,1,59.75,2934.3,1.195,7.984564941689402,2927.75,2934.3,1,1,1,1,0,0,0,0,0,0,0
0.93699396,High,0,7,0,0,86.8,620.35,10.85,6.431894530252004,607.6,0,0,0,1,2,0,0,1,0,0,0,1
0.20762886,Low,1,35,0,1,110.8,3836.3,3.0777777777777775,8.252524273273457,3878,3836.3,1,1,1,2,1,1,1,1,0,0,0
0.85053456,High,0,1,0,0,70.3,70.3,35.15,4.266896327,70.3,0,0,0,1,2,0,0,0,1,1,0,1
0.914539,High,0,6,0,0,89.3,577.6,12.757142857142856,6.360611392542035,535.8,0,0,0,0,2,0,1,1,0,0,0,0
0.5606553,Medium,1,25,0,1,90.4,2178.6,3.476923076923077,7.686896652708943,2260,0,0,0,1,2,0,1,1,0,1,1,1
0.3483919,Medium,0,13,1,0,53.45,718.1,3.817857142857143,6.578000430108449,694.85,718.1,1,0,0,1,1,0,0,0,0,1,0
0.56424636,Medium,0,9,0,0,54.55,494.05,5.455,6.204658767568524,490.95,494.05,1,0,0,1,0,0,0,1,0,0,1
0.004679452,Low,2,72,0,1,84.9,6065.3,1.1630136986301371,8.710504143009794,6112.8,6065.3,1,1,1,1,1,1,1,0,1,0,0
0.24713936,Low,1,22,1,0,78.65,1663.75,3.4195652173913045,7.417430240990732,1730.3000000000002,1663.75,1,0,1,1,1,1,1,0,1,1,1
0.029793879,Low,2,33,0,1,80.6,2651.1,2.3705882352941177,7.883107057985496,2659.7999999999997,2651.1,1,1,0,2,1,0,0,0,0,0,1
0.3773403,Medium,0,18,1,0,58.4,964.9,3.0736842105263156,6.8730603091852505,1051.2,964.9,1,1,1,1,0,0,0,1,0,0,1
0.20968744,Low,1,34,0,1,77.2,2753.8,2.205714285714286,7.921100123670543,2624.8,0,0,1,0,1,0,1,1,0,1,1,1
0.9278042,High,0,6,0,0,90.1,521.3,12.87142857142857,6.258242135442253,540.5999999999999,0,0,0,1,2,0,1,0,0,0,0,0
0.023024267,Low,1,24,1,0,21.05,531.55,0.8420000000000001,6.277676789889175,505.20000000000005,0,0,1,0,0,0,0,0,0,0,1,0
0.88296026,High,0,15,1,0,93.35,1444.65,5.834375,7.2763143263943215,1400.25,0,0,0,1,2,0,1,1,0,0,0,1
0.1776718,Low,0,63,0,1,105.4,6713.2,1.646875,8.811979966,6640.200000000001,6713.2,1,0,0,2,1,1,1,0,0,0,1
0.7519006,High,0,4,0,0,69.35,261.65,13.87,5.570822347399971,277.4,0,0,0,0,2,0,0,0,1,0,0,1
0.08379735,Low,1,66,0,1,70.85,4738.85,1.0574626865671641,8.463760768618771,4676.099999999999,0,0,1,1,1,0,1,0,1,1,0,0
0.041292597,Low,0,42,0,1,20.35,869.9,0.4732558139534884,6.7695271596986935,854.7,0,0,1,0,0,0,0,0,0,1,0,0
0.50614804,Medium,0,4,0,0,80.25,303.7,16.05,5.719327685991663,321,303.7,1,0,1,2,0,0,0,1,0,0,0
0.76416713,High,0,26,0,1,100.5,2599.95,3.7222222222222223,7.8636320418882555,2613,0,0,1,1,2,0,1,1,0,0,0,0
0.354107,Medium,1,39,0,1,81.9,3219.75,2.0475000000000003,8.077369530671634,3194.1000000000004,3219.75,1,0,0,2,1,0,0,0,0,0,1
0.019274555,Low,2,70,0,1,19.85,1328.35,0.2795774647887324,7.192445379947863,1389.5,0,0,1,0,0,0,0,0,0,1,0,0
0.8057552,High,0,3,0,0,55.15,159.15,13.7875,5.076110876055167,165.45,0,0,0,0,1,0,1,0,0,0,0,1
0.67896795,High,0,53,0,1,85.45,4517.25,1.5824074074074075,8.415880029715748,4528.85,0,0,1,0,2,0,1,0,0,0,0,1
0.81980366,High,0,2,0,0,45,89.75,15,4.5081084731449605,90,0,0,0,1,1,0,0,0,0,1,0,0
0.00406337,Low,2,72,0,1,74.35,5237.4,1.0184931506849315,8.563771387176816,5353.2,5237.4,1,0,1,1,1,0,1,0,1,1,0
0.002304247,Low,2,72,0,1,64.8,4719.75,0.8876712328767122,8.459722964261687,4665.599999999999,4719.75,1,1,1,1,1,1,1,0,1,1,1
0.862266,High,0,1,0,0,55.45,55.45,27.725,4.033355290595671,55.45,0,0,0,1,1,0,0,1,0,0,0,0
0.012409623,Low,2,48,0,1,78.9,3771.5,1.6102040816326533,8.235493190642003,3787.2000000000003,3771.5,1,1,0,1,1,1,1,0,0,0,1
0.09025409,Low,2,63,0,1,74.5,4674.55,1.1640625,8.450102081861738,4693.5,4674.55,1,1,0,1,1,1,0,0,1,1,1
0.002033823,Low,2,72,0,1,24.1,1734.65,0.3301369863013699,7.459137261990456,1735.2,0,0,1,0,0,0,0,0,0,1,1,1
0.12666255,Low,2,59,0,1,54.15,3116.15,0.9025,8.044674401804834,3194.85,0,0,1,0,1,0,0,0,0,0,0,1
0.12115238,Low,1,29,0,1,35.6,1072.6,1.1866666666666668,6.978772766217417,1032.4,1072.6,1,0,0,1,1,0,0,0,0,0,1
0.07599759,Low,1,57,0,1,59.3,3274.35,1.0224137931034483,8.094180012588144,3380.1,3274.35,1,0,1,1,1,0,0,0,1,1,0
0.27737394,Low,1,30,0,1,110.45,3327.05,3.5629032258064517,8.110141825866702,3313.5,3327.05,1,1,0,2,1,1,1,0,0,0,0
0.12706034,Low,0,38,0,1,69.95,2657.55,1.7935897435897437,7.885536140365803,2658.1,2657.55,1,0,0,1,1,0,0,0,0,0,1
0.2330091,Low,0,15,1,0,20.45,330.8,1.278125,5.8045323777563445,306.75,0,0,1,0,0,0,0,0,0,1,0,0
0.24110647,Low,0,71,0,1,99.65,6951.15,1.3840277777777779,8.846806243237198,7075.150000000001,0,0,1,1,2,0,1,1,1,0,0,0
0.8932773,High,0,7,0,0,94.25,669,11.78125,6.507277712385012,659.75,0,0,0,1,2,0,1,1,0,0,0,1
0.040185656,Low,2,27,0,1,19.6,561.15,0.7000000000000001,6.331768718195769,529.2,0,0,0,1,0,0,0,0,0,0,0,0
0.00401301,Low,2,40,0,1,19.1,780.1,0.4658536585365854,6.660703182616252,764,0,0,0,0,0,0,0,0,0,1,0,0
0.96636635,High,0,1,0,0,86,86,43,4.465908118654584,86,0,0,0,1,2,0,0,1,1,0,0,0
0.5647866,Medium,0,65,0,1,91.85,5940.85,1.3916666666666666,8.689775811678336,5970.25,0,0,1,1,2,0,1,0,0,1,0,1
0.958403,High,0,1,0,0,81.1,81.1,40.55,4.407938016458383,81.1,0,0,0,1,2,0,0,1,0,0,0,0
0.81229305,High,0,1,0,0,44.1,44.1,22.05,3.8088822465086327,44.1,0,0,0,1,1,0,0,0,0,0,0,0
0.37471697,Medium,0,3,0,0,19.9,45.75,4.975,3.844814255734696,59.699999999999996,0,0,0,1,0,0,0,0,0,1,0,0
0.8408056,High,0,29,0,1,99.05,2952.85,3.3016666666666667,7.990864683196767,2872.45,0,0,1,1,2,0,1,1,1,1,0,0
0.060587905,Low,1,15,1,0,19.8,304.6,1.2375,5.722277057292366,297,0,0,0,0,0,0,0,0,0,0,0,1
0.017374411,Low,2,70,0,1,79.7,5743.3,1.1225352112676057,8.655963338,5579,5743.3,1,1,0,1,1,1,0,0,1,1,0
0.771365,High,0,26,0,1,93.85,2381.55,3.475925925925926,7.775926621667013,2440.1,0,0,0,1,2,0,0,1,1,1,0,0
0.26262993,Low,0,35,0,1,96.75,3403.4,2.6875,8.132823991602805,3386.25,3403.4,1,0,1,2,1,0,0,0,0,0,1
0.0782494,Low,2,68,0,1,72.95,4953.25,1.0572463768115943,8.508001073047323,4960.6,4953.25,1,1,1,1,1,1,1,0,1,1,1
0.962715,High,0,1,0,0,74.9,74.9,37.45,4.3294166844015844,74.9,0,0,0,1,2,0,0,0,0,0,0,1
0.6717225,High,0,1,0,0,20.25,20.25,10.125,3.056356895370426,20.25,0,0,0,0,0,0,0,0,0,0,0,1
0.10721657,Low,2,69,0,1,79.2,5420.65,1.1314285714285715,8.598155476149158,5464.8,0,0,1,1,2,0,0,0,0,1,1,1
0.26064554,Low,0,4,0,0,20.05,83.3,4.01,4.4343818650078095,80.2,0,0,0,0,0,0,0,0,0,0,0,0
0.105811685,Low,0,31,0,1,72.45,2156.25,2.2640625,7.676589541388417,2245.9500000000003,2156.25,1,1,1,1,1,1,0,0,0,0,1
0.6906223,High,1,58,0,1,108.85,6287.25,1.844915254237288,8.746438091588423,6313.299999999999,6287.25,1,0,1,2,0,1,1,1,1,0,1
0.027243461,Low,2,65,0,1,91.55,5963.95,1.387121212121212,8.693655952267212,5950.75,5963.95,1,1,0,1,1,1,1,0,1,1,0
0.028750874,Low,1,51,0,1,69.75,3562.5,1.3413461538461537,8.178498486941926,3557.25,3562.5,1,1,1,1,1,0,1,0,1,1,0
0.18473682,Low,0,1,0,0,19.1,19.1,9.55,3.0007198150650303,19.1,0,0,0,0,0,0,0,0,0,0,0,0
0.91022605,High,0,15,1,0,101.1,1504.05,6.31875,7.316581399,1516.5,0,0,0,1,2,0,1,1,0,1,0,1
0.052569356,Low,1,52,0,1,50.95,2610.65,0.9613207547169812,7.867737484480717,2649.4,0,0,1,1,1,0,0,0,0,1,1,0
0.88885933,High,0,1,0,0,25.15,25.15,12.575,3.263849190510932,25.15,0,0,0,1,1,0,0,0,0,0,0,1
0.26764753,Low,0,3,0,0,19.95,58.3,4.9875,4.082609306,59.849999999999994,0,0,0,0,0,0,0,0,0,0,1,1
0.4403954,Medium,0,13,1,0,54.8,731.3,3.914285714285714,6.596190266067024,712.4,0,0,0,1,1,0,0,0,1,0,0,0
0.90616554,High,0,1,0,0,70.05,70.05,35.025,4.263383854543109,70.05,0,0,0,1,2,0,0,0,0,0,0,1
0.90057766,High,0,5,0,0,84.85,415.55,14.141666666666666,6.032006502420918,424.25,0,0,0,1,2,0,1,0,1,0,0,0
0.20865561,Low,0,25,0,1,76.15,1992.95,2.928846153846154,7.597872874981718,1903.7500000000002,1992.95,1,1,1,1,1,1,1,0,0,0,0
0.13659988,Low,2,69,0,1,110.5,7455.45,1.5785714285714285,8.916834708621446,7624.5,7455.45,1,1,1,2,1,1,1,0,0,0,0
0.06358339,Low,0,4,0,0,65.55,237.2,13.11,5.473110656921199,262.2,237.2,1,0,0,1,1,0,1,0,0,0,1
0.3677822,Medium,0,3,0,0,20.4,63.15,5.1,4.161224091061645,61.199999999999996,0,0,0,0,0,0,0,0,0,0,0,0
0.6463569,Medium,0,5,0,0,24.3,100.2,4.05,4.617098756853365,121.5,0,0,0,0,1,0,0,0,0,0,0,1
0.39635897,Medium,0,4,0,0,80.1,336.15,16.02,5.820527935180591,320.4,336.15,1,0,1,2,0,0,0,0,0,0,1
0.7725121,High,0,16,1,0,78.75,1218.25,4.632352941176471,7.105991194590162,1260,0,0,0,1,2,0,0,1,1,0,0,1
0.062422402,Low,1,50,0,1,70.8,3478.15,1.388235294117647,8.154543290060365,3540,3478.15,1,1,1,1,1,1,0,0,0,1,0
0.18306115,Low,1,16,1,0,55.85,857.8,3.2852941176470587,6.755536066004626,893.6,857.8,1,0,1,1,0,0,0,0,1,1,1
0.37690076,Medium,0,49,0,1,95.4,4613.95,1.9080000000000001,8.437056312642076,4674.6,0,0,1,1,2,0,1,1,0,1,1,0
0.16765885,Low,0,23,1,0,54.15,1312.45,2.25625,7.180412542165808,1245.45,1312.45,1,0,0,1,1,0,0,0,0,1,1
0.6996407,High,0,47,0,1,100.5,4707.1,2.09375,8.457039708596394,4723.5,0,0,0,1,2,0,1,1,0,1,0,0
0.6319375,Medium,0,22,1,0,48.8,1054.6,2.1217391304347823,6.961864604629169,1073.6,1054.6,1,1,1,1,0,0,0,0,0,0,0
0.040183157,Low,1,64,0,1,113.35,7222.75,1.7438461538461538,8.885129487631987,7254.4,7222.75,1,0,0,2,1,1,1,0,1,1,0
0.3173148,Low,0,20,1,0,49.6,939.8,2.361904761904762,6.8467305771443625,992,0,0,0,1,1,0,0,0,0,1,1,1
0.071520716,Low,1,51,0,1,84.2,4299.75,1.6192307692307693,8.366544705077148,4294.2,4299.75,1,1,0,2,1,0,0,0,1,1,1
0.7619964,High,0,14,1,0,71,914,4.733333333333333,6.818924065275521,994,0,0,1,1,2,0,0,0,0,0,0,0
0.26251125,Low,1,51,0,1,56.4,2928.5,1.0846153846153845,7.9825870389848435,2876.4,0,0,1,1,1,0,1,1,0,0,0,0
0.2011673,Low,0,40,0,1,50.15,2058.5,1.223170731707317,7.630218513876136,2006,0,0,0,1,1,0,0,0,0,1,0,1
0.9431523,High,0,4,0,0,97.95,384.5,19.59,5.954541193003384,391.8,0,0,0,1,2,0,1,1,0,1,1,0
0.95252436,High,0,2,0,0,49.25,90.35,16.416666666666668,4.514698282824016,98.5,0,0,0,1,1,0,1,1,0,0,0,1
0.4531161,Medium,0,55,0,1,77.75,4266.4,1.3883928571428572,8.358760021470783,4276.25,0,0,1,1,2,0,0,0,0,1,0,0
0.06707828,Low,2,62,0,1,60.15,3753.2,0.9547619047619047,8.230630492232374,3729.2999999999997,3753.2,1,1,1,1,1,0,0,0,1,0,1
0.3999165,Medium,0,2,0,0,54.45,87.3,18.150000000000002,4.480740107609915,108.9,87.3,1,0,1,1,1,0,0,0,0,0,1
0.5467181,Medium,0,1,0,0,55.05,55.05,27.525,4.026244149518169,55.05,55.05,1,0,0,1,1,0,0,0,0,0,1
0.8750234,High,0,11,0,0,89.7,1047.7,7.4750000000000005,6.955306580840359,986.7,0,0,1,0,2,0,1,1,1,0,0,0
0.698254,High,0,5,0,0,82.75,417.75,13.791666666666666,6.037274083139276,413.75,417.75,1,0,1,2,1,0,0,0,0,0,0
0.504135,Medium,0,14,1,0,69.65,921.4,4.6433333333333335,6.826978968954849,975.1000000000001,921.4,1,0,1,1,1,1,1,0,0,0,0
0.031508874,Low,2,70,0,1,98.7,6858.9,1.3901408450704227,8.833448143354206,6909,6858.9,1,1,1,2,1,0,1,0,1,0,1
0.00526107,Low,2,71,0,1,25,1753,0.3472222222222222,7.469654172932128,1775,0,0,1,0,0,0,0,0,0,1,0,0
0.11308191,Low,0,49,0,1,43.8,2106.05,0.8759999999999999,7.653044143945029,2146.2,0,0,0,0,1,0,0,0,1,0,0,0
0.01377418,Low,1,24,1,0,20.1,533.9,0.804,6.282079813537204,482.40000000000003,0,0,0,0,0,0,0,0,0,1,0,1
0.2766213,Low,1,41,0,1,65,2531.8,1.5476190476190477,7.837080689126748,2665,0,0,0,0,1,0,0,1,0,0,0,1
0.41919434,Medium,0,13,1,0,29.15,357.15,2.082142857142857,5.880951893,378.95,0,0,0,0,1,0,0,0,0,0,0,0
0.82196546,High,0,1,0,0,45.15,45.15,22.575,3.8318969609488613,45.15,0,0,0,0,1,0,0,0,0,0,0,0
0.06859117,Low,1,54,0,1,72.1,3886.05,1.3109090909090908,8.265405794,3893.3999999999996,3886.05,1,0,0,1,1,1,0,1,0,0,0
0.6664835,High,0,7,0,0,69.95,529.5,8.74375,6.2738199580540375,489.65000000000003,0,0,1,1,2,0,0,0,0,1,1,1
0.008357292,Low,2,72,0,1,72.1,5016.65,0.9876712328767122,8.520716975589854,5191.2,5016.65,1,1,0,1,1,0,0,0,1,1,1
0.8545431,High,0,28,0,1,106.15,3152.5,3.660344827586207,8.056268226103706,2972.2000000000003,0,0,0,1,2,0,1,1,1,0,0,0
0.40793526,Medium,0,5,0,0,50.95,229.4,8.491666666666667,5.439816928821736,254.75,0,0,1,1,1,0,1,1,0,0,0,0
0.89895785,High,0,10,0,0,86.05,834.1,7.822727272727272,6.727551478159183,860.5,0,0,1,1,2,0,1,0,0,0,0,1
0.017976485,Low,1,71,0,1,86.7,6179.35,1.2041666666666666,8.729130183152282,6155.7,6179.35,1,1,1,2,0,0,0,1,1,1,1
0.007258155,Low,2,68,0,1,38.9,2719.2,0.5637681159420289,7.908460685998653,2645.2,2719.2,1,0,0,1,1,0,0,0,0,0,0
0.81467086,High,0,2,0,0,45.55,84.4,15.183333333333332,4.447346100794524,91.1,0,0,0,0,1,0,0,0,0,0,0,0
0.2520923,Low,1,54,0,1,115.6,6431.05,2.1018181818181816,8.769048584460428,6242.4,6431.05,1,1,1,2,1,1,1,1,1,0,0
0.2497605,Low,0,15,1,0,59.65,867.1,3.728125,6.766306915397762,894.75,867.1,1,1,1,1,1,0,0,0,1,1,1
0.51877433,Medium,0,3,0,0,29.2,98.5,7.3,4.600157644164547,87.6,0,0,0,0,1,0,0,0,0,0,0,0
0.0975794,Low,2,65,0,1,92.7,5968.4,1.4045454545454545,8.694401698823368,6025.5,5968.4,1,1,1,2,0,1,0,1,1,0,1
0.11625315,Low,1,15,1,0,20.35,335.95,1.271875,5.819934551392226,305.25,0,0,1,0,0,0,0,0,0,1,1,0
0.41526154,Medium,1,30,0,1,94.4,2638.1,3.045161290322581,7.8781932289267385,2832,2638.1,1,1,1,2,1,1,1,0,0,0,0
0.013354853,Low,1,70,0,1,26.05,1856.4,0.36690140845070424,7.526932939341908,1823.5,0,0,1,0,0,0,0,0,0,0,0,0
0.03512458,Low,2,20,1,0,19.7,406.95,0.9380952380952381,6.011144617874809,394,0,0,0,0,0,0,0,0,0,0,0,0
0.7828878,High,0,4,0,0,24.45,86.6,4.89,4.472780997942346,97.8,0,0,0,1,1,0,0,0,0,0,0,0
0.016544547,Low,2,63,0,1,80.3,4995.35,1.2546875,8.516462924836494,5058.9,4995.35,1,1,1,1,1,0,1,0,0,0,0
0.8887499,High,0,6,0,0,84.85,523.5,12.12142857142857,6.262445427836352,509.09999999999997,0,0,0,1,2,0,1,0,0,0,0,1
0.27019843,Low,1,28,0,1,39.1,1096.6,1.3482758620689657,7.000881256971621,1094.8,0,0,0,1,1,0,0,1,1,1,1,0
0.030880928,Low,1,20,1,0,20,416.45,0.9523809523809523,6.034164777,400,0,0,0,1,0,0,0,0,0,1,0,0
0.12094436,Low,0,3,0,0,64.4,195.65,16.1,5.281425498877819,193.20000000000002,195.65,1,1,1,1,1,1,0,0,0,0,1
0.49660718,Medium,0,12,0,0,50.25,593.75,3.8653846153846154,6.388141149183067,603,593.75,1,1,0,1,1,0,0,0,0,0,1
0.7683781,High,0,5,0,0,40,223.45,6.666666666666667,5.413652965227941,200,223.45,1,0,0,1,1,0,0,0,0,0,1
0.10361317,Low,1,23,1,0,57.2,1423.35,2.3833333333333333,7.2614708482882175,1315.6000000000001,1423.35,1,1,0,1,1,0,0,0,1,1,1
0.016275987,Low,2,70,0,1,57.8,4039.3,0.8140845070422534,8.304074225623992,4046,4039.3,1,1,0,1,1,1,1,0,1,0,0
0.59723425,Medium,1,65,0,1,72.45,4653.85,1.0977272727272727,8.445664966,4709.25,4653.85,1,1,0,1,0,0,1,0,1,1,1
0.00500859,Low,2,72,0,1,83.3,6042.7,1.141095890410959,8.706771686158076,5997.599999999999,6042.7,1,1,1,1,1,1,1,0,1,1,0
0.7662232,High,0,1,0,0,30.2,30.2,15.1,3.4404180948154366,30.2,0,0,0,0,1,0,0,0,0,1,1,1
0.051010292,Low,2,34,0,1,40.55,1325.85,1.1585714285714286,7.190562991017657,1378.6999999999998,1325.85,1,0,1,1,1,1,0,0,1,1,1
0.9479709,High,0,21,1,0,97.35,2119.5,4.425,7.659407188914646,2044.35,0,0,0,1,2,0,1,1,0,0,0,0
0.19003776,Low,1,19,1,0,89.35,1686.85,4.467499999999999,7.431210808648149,1697.6499999999999,1686.85,1,1,1,2,1,0,1,0,1,1,0
0.113140196,Low,1,70,0,1,51.05,3635.15,0.7190140845070422,8.198680708571853,3573.5,3635.15,1,1,1,1,1,0,1,0,1,0,1
0.3917453,Medium,0,56,0,1,96.85,5219.65,1.6991228070175437,8.560377194197375,5423.599999999999,5219.65,1,0,1,2,0,0,1,1,0,0,0
0.8022059,High,0,1,0,0,55.7,55.7,27.85,4.037774210733707,55.7,0,0,0,1,1,0,0,1,0,0,0,1
0.1760854,Low,0,38,0,1,54.5,2076.05,1.3974358974358974,7.638703896768833,2071,2076.05,1,0,0,1,0,0,0,0,1,1,0
0.056315675,Low,1,13,1,0,19.3,259.65,1.3785714285714286,5.563178511214115,250.9,0,0,1,0,0,0,0,0,0,0,0,1
0.839779,High,0,46,0,1,101,4680.05,2.148936170212766,8.451277723,4646,0,0,0,1,2,0,1,1,1,1,0,1
0.21483842,Low,0,54,0,1,24.95,1364.75,0.4536363636363636,7.219459007275827,1347.3,0,0,1,1,1,0,0,0,1,1,0,1
0.52527744,Medium,0,48,0,1,70.65,3545.05,1.4418367346938776,8.173589586929555,3391.2000000000003,0,0,1,1,2,0,0,0,1,1,0,0
0.01859697,Low,2,68,0,1,89.05,6185.8,1.2905797101449274,8.730173269163984,6055.4,6185.8,1,1,1,1,1,1,1,0,1,1,0
0.34627262,Medium,0,52,0,1,94.6,5025.8,1.7849056603773583,8.522538878,4919.2,0,0,1,0,2,0,1,0,0,1,0,0
0.00526107,Low,2,71,0,1,24.75,1836.9,0.34375,7.516378894471428,1757.25,0,0,1,0,0,0,0,0,0,1,0,0
0.98018575,High,0,1,0,0,68.65,68.65,34.325,4.243482700225814,68.65,0,0,0,0,2,0,0,0,0,0,0,0
0.08210389,Low,2,64,0,1,74.35,4759.55,1.1438461538461537,8.468118486769002,4758.4,4759.55,1,0,1,1,1,0,1,0,1,0,0
0.09882383,Low,0,46,0,1,44.95,2168.9,0.9563829787234043,7.682436362523345,2067.7000000000003,0,0,1,0,1,0,0,0,0,0,0,0
0.89311886,High,0,11,0,0,90.15,987.95,7.5125,6.896643774227418,991.6500000000001,987.95,1,0,0,2,1,1,0,0,0,0,0
0.24821079,Low,1,53,0,1,61.1,3357.9,1.1314814814814815,8.119368818404027,3238.3,0,0,0,1,1,0,0,1,0,0,0,1
0.32708806,Low,0,2,0,0,20.05,39.25,6.683333333333334,3.6951100038645723,40.1,0,0,0,1,0,0,0,0,0,0,0,0
0.84692496,High,0,57,0,1,100.6,5746.15,1.7344827586206895,8.656459359,5734.2,0,0,0,0,2,0,1,1,1,1,0,1
0.3164456,Low,1,43,0,1,55.45,2444.25,1.2602272727272728,7.8019026461706025,2384.35,2444.25,1,0,0,1,1,0,0,0,0,0,0
0.008946965,Low,2,44,0,1,20.05,845.25,0.4455555555555556,6.740814824226485,882.2,0,0,0,0,0,0,0,0,0,0,0,1
0.009330759,Low,1,71,0,1,66.8,4689.15,0.9277777777777777,8.453219843871313,4742.8,4689.15,1,1,0,1,1,1,1,0,1,0,0
